log4j:WARN No appenders could be found for logger (org.apache.kafka.clients.producer.ProducerConfig).
log4j:WARN Please initialize the log4j system properly.
log4j:WARN See http://logging.apache.org/log4j/1.2/faq.html#noconfig for more info.
Publishing:  AMC,BUY ,462.54,830,1534849268049,2018-08-21 21:01:08.049
Publishing:  AGL,SELL,783.51,968,1534849269053,2018-08-21 21:01:09.053
Publishing:  AGL,BUY ,996.54,286,1534849270056,2018-08-21 21:01:10.056
Publishing:  AMC,SELL,158.84,216,1534849271061,2018-08-21 21:01:11.061
Publishing:  AGL,BUY ,496.53,233,1534849272066,2018-08-21 21:01:12.066
Publishing:  AGL,SELL,26.57,181,1534849273070,2018-08-21 21:01:13.07
Publishing:  AMC,BUY ,755.46,231,1534849274072,2018-08-21 21:01:14.072
Publishing:  AGL,SELL,948.21,540,1534849275077,2018-08-21 21:01:15.077
Publishing:  ANZ,BUY ,899.60,647,1534849276082,2018-08-21 21:01:16.082
Publishing:  ANZ,SELL,494.85,714,1534849277086,2018-08-21 21:01:17.086
Publishing:  ANZ,BUY ,26.44,333,1534849278087,2018-08-21 21:01:18.087
Publishing:  AGL,SELL,910.43,943,1534849279088,2018-08-21 21:01:19.088
Publishing:  AGL,BUY ,308.23,638,1534849280090,2018-08-21 21:01:20.09
Publishing:  ANZ,SELL,161.35,460,1534849281092,2018-08-21 21:01:21.092
Publishing:  ANZ,BUY ,758.52,728,1534849282092,2018-08-21 21:01:22.092
Publishing:  ANZ,SELL,910.54,686,1534849283097,2018-08-21 21:01:23.097
Publishing:  AMC,BUY ,860.33,540,1534849284097,2018-08-21 21:01:24.097
Publishing:  AGL,SELL,720.16,602,1534849285103,2018-08-21 21:01:25.103
Publishing:  AGL,BUY ,36.60,6,1534849286104,2018-08-21 21:01:26.104
Publishing:  ANZ,SELL,835.60,409,1534849287106,2018-08-21 21:01:27.106
Publishing:  AGL,BUY ,507.24,177,1534849288110,2018-08-21 21:01:28.11
Publishing:  AGL,SELL,231.84,587,1534849289114,2018-08-21 21:01:29.114
Publishing:  AMC,BUY ,421.68,340,1534849290116,2018-08-21 21:01:30.116
Publishing:  AGL,SELL,214.27,357,1534849291121,2018-08-21 21:01:31.121
Publishing:  ANZ,BUY ,281.81,241,1534849292126,2018-08-21 21:01:32.126
Publishing:  AMC,SELL,757.14,357,1534849293129,2018-08-21 21:01:33.129
Publishing:  AMC,BUY ,577.49,771,1534849294129,2018-08-21 21:01:34.129
Publishing:  AMC,SELL,935.96,106,1534849295132,2018-08-21 21:01:35.132
Publishing:  AGL,BUY ,245.30,893,1534849296134,2018-08-21 21:01:36.134
Publishing:  AGL,SELL,264.19,366,1534849297135,2018-08-21 21:01:37.135
Publishing:  AGL,BUY ,30.80,311,1534849298136,2018-08-21 21:01:38.136
Publishing:  AGL,SELL,479.86,165,1534849299138,2018-08-21 21:01:39.138
Publishing:  AGL,BUY ,85.69,218,1534849300139,2018-08-21 21:01:40.139
Publishing:  ANZ,SELL,344.42,157,1534849301141,2018-08-21 21:01:41.141
Publishing:  AMC,BUY ,163.36,40,1534849302145,2018-08-21 21:01:42.145
Publishing:  ANZ,SELL,314.00,406,1534849303150,2018-08-21 21:01:43.15
Some network delay induced..
Publishing:  ANZ,BUY ,590.03,287,1534849304283,2018-08-21 21:01:44.283
Publishing:  ANZ,SELL,522.23,553,1534849305285,2018-08-21 21:01:45.285
Publishing:  AGL,BUY ,782.93,317,1534849306289,2018-08-21 21:01:46.289
Publishing:  AGL,SELL,374.35,835,1534849307289,2018-08-21 21:01:47.289
Publishing:  AMC,BUY ,463.62,994,1534849308290,2018-08-21 21:01:48.29
Publishing:  ANZ,SELL,193.62,488,1534849309294,2018-08-21 21:01:49.294
Publishing:  AMC,BUY ,871.14,314,1534849310297,2018-08-21 21:01:50.297
Publishing:  AGL,SELL,784.28,290,1534849311302,2018-08-21 21:01:51.302
Publishing:  AMC,BUY ,218.52,154,1534849312306,2018-08-21 21:01:52.306
Publishing:  AMC,SELL,479.00,233,1534849313311,2018-08-21 21:01:53.311
Publishing:  ANZ,BUY ,355.88,817,1534849314316,2018-08-21 21:01:54.316
Publishing:  ANZ,SELL,224.48,697,1534849315319,2018-08-21 21:01:55.319
Publishing:  AMC,BUY ,104.12,662,1534849316322,2018-08-21 21:01:56.322
Some network delay induced..
Publishing:  ANZ,SELL,525.21,153,1534849317436,2018-08-21 21:01:57.436
Publishing:  AMC,BUY ,5.73,77,1534849318444,2018-08-21 21:01:58.444
Publishing:  AGL,SELL,613.41,536,1534849319448,2018-08-21 21:01:59.448
Publishing:  AGL,BUY ,302.44,572,1534849320451,2018-08-21 21:02:00.451
Some network delay induced..
Publishing:  ANZ,SELL,42.07,992,1534849321471,2018-08-21 21:02:01.471
Publishing:  ANZ,BUY ,794.29,479,1534849322475,2018-08-21 21:02:02.475
Publishing:  AGL,SELL,8.65,549,1534849323480,2018-08-21 21:02:03.48
Publishing:  ANZ,BUY ,860.79,802,1534849324486,2018-08-21 21:02:04.486
Publishing:  AMC,SELL,108.39,468,1534849325487,2018-08-21 21:02:05.487
Publishing:  AGL,BUY ,331.80,29,1534849326490,2018-08-21 21:02:06.49
Publishing:  ANZ,SELL,889.00,766,1534849327492,2018-08-21 21:02:07.492
Publishing:  AGL,BUY ,84.44,30,1534849328495,2018-08-21 21:02:08.495
Publishing:  AGL,SELL,532.85,820,1534849329496,2018-08-21 21:02:09.496
Publishing:  ANZ,BUY ,212.03,629,1534849330497,2018-08-21 21:02:10.497
Publishing:  ANZ,SELL,227.81,522,1534849331501,2018-08-21 21:02:11.501
Publishing:  AMC,BUY ,361.98,409,1534849332506,2018-08-21 21:02:12.506
Publishing:  AMC,SELL,304.76,918,1534849333508,2018-08-21 21:02:13.508
Publishing:  AGL,BUY ,371.81,437,1534849334509,2018-08-21 21:02:14.509
Publishing:  AGL,SELL,17.46,239,1534849335511,2018-08-21 21:02:15.511
Publishing:  AMC,BUY ,646.01,791,1534849336516,2018-08-21 21:02:16.516
Publishing:  ANZ,SELL,919.78,448,1534849337520,2018-08-21 21:02:17.52
Publishing:  AMC,BUY ,811.02,117,1534849338525,2018-08-21 21:02:18.525
Publishing:  ANZ,SELL,155.24,20,1534849339529,2018-08-21 21:02:19.529
Publishing:  AMC,BUY ,61.83,584,1534849340533,2018-08-21 21:02:20.533
Publishing:  AGL,SELL,616.01,393,1534849341538,2018-08-21 21:02:21.538
Publishing:  AGL,BUY ,270.63,698,1534849342542,2018-08-21 21:02:22.542
Publishing:  ANZ,SELL,850.78,391,1534849343543,2018-08-21 21:02:23.543
Publishing:  ANZ,BUY ,366.75,721,1534849344544,2018-08-21 21:02:24.544
Publishing:  AMC,SELL,805.37,712,1534849345545,2018-08-21 21:02:25.545
Publishing:  AGL,BUY ,716.48,627,1534849346549,2018-08-21 21:02:26.549
Publishing:  ANZ,SELL,965.22,23,1534849347554,2018-08-21 21:02:27.554
Publishing:  AGL,BUY ,232.74,466,1534849348559,2018-08-21 21:02:28.559
Publishing:  AGL,SELL,235.46,83,1534849349561,2018-08-21 21:02:29.561
Publishing:  ANZ,BUY ,726.44,72,1534849350566,2018-08-21 21:02:30.566
Publishing:  AMC,SELL,942.15,354,1534849351571,2018-08-21 21:02:31.571
Publishing:  AGL,BUY ,575.03,129,1534849352575,2018-08-21 21:02:32.575
Publishing:  AGL,SELL,667.26,176,1534849353577,2018-08-21 21:02:33.577
Publishing:  ANZ,BUY ,128.57,941,1534849354579,2018-08-21 21:02:34.579
Publishing:  AGL,SELL,240.66,695,1534849355583,2018-08-21 21:02:35.583
Publishing:  AGL,BUY ,399.26,524,1534849356587,2018-08-21 21:02:36.587
Publishing:  ANZ,SELL,103.48,166,1534849357588,2018-08-21 21:02:37.588
Publishing:  AGL,BUY ,488.05,754,1534849358592,2018-08-21 21:02:38.592
Publishing:  AMC,SELL,430.50,581,1534849359597,2018-08-21 21:02:39.597
Publishing:  AMC,BUY ,890.05,82,1534849360597,2018-08-21 21:02:40.597
Publishing:  AGL,SELL,853.09,492,1534849361602,2018-08-21 21:02:41.602
Publishing:  ANZ,BUY ,290.41,685,1534849362607,2018-08-21 21:02:42.607
Publishing:  ANZ,SELL,359.60,881,1534849363609,2018-08-21 21:02:43.609
Publishing:  AMC,BUY ,713.31,370,1534849364610,2018-08-21 21:02:44.61
Publishing:  AGL,SELL,966.86,640,1534849365611,2018-08-21 21:02:45.611
Publishing:  AMC,BUY ,918.73,349,1534849366614,2018-08-21 21:02:46.614
Publishing:  ANZ,SELL,54.01,378,1534849367617,2018-08-21 21:02:47.617
Publishing:  AMC,BUY ,755.33,242,1534849368619,2018-08-21 21:02:48.619
Publishing:  AMC,SELL,829.31,601,1534849369623,2018-08-21 21:02:49.623
Publishing:  AMC,BUY ,772.59,752,1534849370627,2018-08-21 21:02:50.627
Publishing:  AGL,SELL,260.61,88,1534849371628,2018-08-21 21:02:51.628
Some network delay induced..
Publishing:  AMC,BUY ,770.93,943,1534849372673,2018-08-21 21:02:52.673
Publishing:  AMC,SELL,942.08,948,1534849373677,2018-08-21 21:02:53.677
Publishing:  ANZ,BUY ,126.27,748,1534849374678,2018-08-21 21:02:54.678
Publishing:  AMC,SELL,792.43,439,1534849375683,2018-08-21 21:02:55.683
Publishing:  AMC,BUY ,663.61,954,1534849376686,2018-08-21 21:02:56.686
Some network delay induced..
Publishing:  AMC,SELL,183.92,313,1534849377849,2018-08-21 21:02:57.849
Publishing:  AGL,BUY ,573.98,201,1534849378853,2018-08-21 21:02:58.853
Publishing:  AGL,SELL,87.11,655,1534849379857,2018-08-21 21:02:59.857
Publishing:  ANZ,BUY ,370.29,801,1534849380861,2018-08-21 21:03:00.861
Publishing:  ANZ,SELL,82.49,615,1534849381864,2018-08-21 21:03:01.864
Publishing:  AMC,BUY ,159.63,988,1534849382866,2018-08-21 21:03:02.866
Publishing:  AMC,SELL,638.34,279,1534849383869,2018-08-21 21:03:03.869
Publishing:  AGL,BUY ,573.11,921,1534849384874,2018-08-21 21:03:04.874
Publishing:  AMC,SELL,883.06,570,1534849385876,2018-08-21 21:03:05.876
Publishing:  ANZ,BUY ,539.02,69,1534849386880,2018-08-21 21:03:06.88
Publishing:  AGL,SELL,210.61,636,1534849387884,2018-08-21 21:03:07.884
Publishing:  AGL,BUY ,711.26,601,1534849388885,2018-08-21 21:03:08.885
Publishing:  AGL,SELL,449.35,403,1534849389888,2018-08-21 21:03:09.888
Publishing:  AGL,BUY ,771.85,457,1534849390893,2018-08-21 21:03:10.893
Publishing:  ANZ,SELL,997.37,318,1534849391895,2018-08-21 21:03:11.895
Publishing:  AMC,BUY ,15.23,641,1534849392896,2018-08-21 21:03:12.896
Publishing:  ANZ,SELL,281.55,247,1534849393897,2018-08-21 21:03:13.897
Publishing:  AMC,BUY ,591.40,720,1534849394900,2018-08-21 21:03:14.9
Publishing:  AMC,SELL,132.81,875,1534849395900,2018-08-21 21:03:15.9
Publishing:  AGL,BUY ,536.26,462,1534849396901,2018-08-21 21:03:16.901
Publishing:  ANZ,SELL,186.84,350,1534849397906,2018-08-21 21:03:17.906
Publishing:  AGL,BUY ,249.45,911,1534849398908,2018-08-21 21:03:18.908
Publishing:  AMC,SELL,217.27,576,1534849399912,2018-08-21 21:03:19.912
Publishing:  AMC,BUY ,393.67,855,1534849400916,2018-08-21 21:03:20.916
Publishing:  AMC,SELL,387.35,580,1534849401919,2018-08-21 21:03:21.919
Publishing:  ANZ,BUY ,284.11,565,1534849402922,2018-08-21 21:03:22.922
Publishing:  AMC,SELL,766.67,78,1534849403928,2018-08-21 21:03:23.928
Publishing:  AGL,BUY ,712.59,858,1534849404931,2018-08-21 21:03:24.931
Publishing:  AMC,SELL,100.95,210,1534849405935,2018-08-21 21:03:25.935
Publishing:  AGL,BUY ,808.22,769,1534849406937,2018-08-21 21:03:26.937
Publishing:  ANZ,SELL,745.87,714,1534849407942,2018-08-21 21:03:27.942
Publishing:  ANZ,BUY ,974.94,822,1534849408946,2018-08-21 21:03:28.946
Publishing:  AGL,SELL,879.85,790,1534849409949,2018-08-21 21:03:29.949
Publishing:  ANZ,BUY ,165.96,697,1534849410951,2018-08-21 21:03:30.951
Publishing:  AMC,SELL,596.32,626,1534849411957,2018-08-21 21:03:31.957
Publishing:  AMC,BUY ,756.12,578,1534849412959,2018-08-21 21:03:32.959
Publishing:  AGL,SELL,242.26,893,1534849413960,2018-08-21 21:03:33.96
Publishing:  AMC,BUY ,55.38,995,1534849414961,2018-08-21 21:03:34.961
Publishing:  AMC,SELL,418.01,278,1534849415965,2018-08-21 21:03:35.965
Publishing:  AGL,BUY ,70.24,115,1534849416966,2018-08-21 21:03:36.966
Publishing:  ANZ,SELL,382.18,615,1534849417969,2018-08-21 21:03:37.969
Publishing:  ANZ,BUY ,464.44,871,1534849418972,2018-08-21 21:03:38.972
Publishing:  AGL,SELL,215.94,372,1534849419975,2018-08-21 21:03:39.975
Publishing:  ANZ,BUY ,796.42,745,1534849420978,2018-08-21 21:03:40.978
Publishing:  ANZ,SELL,992.63,194,1534849421980,2018-08-21 21:03:41.98
Publishing:  AMC,BUY ,18.22,723,1534849422982,2018-08-21 21:03:42.982
Publishing:  AGL,SELL,371.32,298,1534849423983,2018-08-21 21:03:43.983
Publishing:  AGL,BUY ,908.85,914,1534849424988,2018-08-21 21:03:44.988
Publishing:  AMC,SELL,487.30,869,1534849425992,2018-08-21 21:03:45.992
Publishing:  ANZ,BUY ,585.05,885,1534849426993,2018-08-21 21:03:46.993
Publishing:  AMC,SELL,747.50,231,1534849427997,2018-08-21 21:03:47.997
Publishing:  AGL,BUY ,483.31,484,1534849429000,2018-08-21 21:03:49.0
Publishing:  AGL,SELL,155.85,517,1534849430005,2018-08-21 21:03:50.005
Publishing:  ANZ,BUY ,239.07,459,1534849431009,2018-08-21 21:03:51.009
Publishing:  ANZ,SELL,90.96,785,1534849432013,2018-08-21 21:03:52.013
Publishing:  ANZ,BUY ,702.77,798,1534849433017,2018-08-21 21:03:53.017
Publishing:  AGL,SELL,38.10,138,1534849434021,2018-08-21 21:03:54.021
Publishing:  AGL,BUY ,926.99,597,1534849435027,2018-08-21 21:03:55.027
Some network delay induced..
Publishing:  ANZ,SELL,637.40,303,1534849436206,2018-08-21 21:03:56.206
Publishing:  AGL,BUY ,334.74,303,1534849437207,2018-08-21 21:03:57.207
Publishing:  AGL,SELL,552.09,715,1534849438207,2018-08-21 21:03:58.207
Publishing:  AGL,BUY ,436.68,224,1534849439208,2018-08-21 21:03:59.208
Publishing:  ANZ,SELL,83.18,343,1534849440212,2018-08-21 21:04:00.212
Publishing:  ANZ,BUY ,402.94,284,1534849441217,2018-08-21 21:04:01.217
Publishing:  AGL,SELL,161.36,692,1534849442222,2018-08-21 21:04:02.222
Publishing:  ANZ,BUY ,515.24,923,1534849443223,2018-08-21 21:04:03.223
Publishing:  AMC,SELL,332.09,8,1534849444228,2018-08-21 21:04:04.228
Publishing:  ANZ,BUY ,26.15,61,1534849445233,2018-08-21 21:04:05.233
Publishing:  AMC,SELL,616.40,334,1534849446238,2018-08-21 21:04:06.238
Publishing:  ANZ,BUY ,234.12,493,1534849447243,2018-08-21 21:04:07.243
Publishing:  ANZ,SELL,677.90,760,1534849448245,2018-08-21 21:04:08.245
Publishing:  AGL,BUY ,646.69,40,1534849449250,2018-08-21 21:04:09.25
Publishing:  AMC,SELL,555.63,462,1534849450254,2018-08-21 21:04:10.254
Publishing:  ANZ,BUY ,949.14,196,1534849451258,2018-08-21 21:04:11.258
Publishing:  AGL,SELL,332.49,526,1534849452264,2018-08-21 21:04:12.264
Publishing:  AMC,BUY ,121.25,475,1534849453268,2018-08-21 21:04:13.268
Publishing:  AMC,SELL,500.94,916,1534849454272,2018-08-21 21:04:14.272
Publishing:  AGL,BUY ,452.89,199,1534849455277,2018-08-21 21:04:15.277
Publishing:  AGL,SELL,460.09,632,1534849456281,2018-08-21 21:04:16.281
Publishing:  AGL,BUY ,396.80,661,1534849457283,2018-08-21 21:04:17.283
Publishing:  AGL,SELL,532.97,821,1534849458287,2018-08-21 21:04:18.287
Publishing:  AGL,BUY ,167.26,660,1534849459290,2018-08-21 21:04:19.29
Publishing:  ANZ,SELL,127.41,69,1534849460295,2018-08-21 21:04:20.295
Publishing:  ANZ,BUY ,744.12,797,1534849461299,2018-08-21 21:04:21.299
Publishing:  AMC,SELL,181.29,176,1534849462304,2018-08-21 21:04:22.304
Publishing:  ANZ,BUY ,473.66,706,1534849463309,2018-08-21 21:04:23.309
Publishing:  ANZ,SELL,830.15,156,1534849464309,2018-08-21 21:04:24.309
Publishing:  ANZ,BUY ,771.73,128,1534849465314,2018-08-21 21:04:25.314
Publishing:  ANZ,SELL,314.68,267,1534849466317,2018-08-21 21:04:26.317
Publishing:  AMC,BUY ,528.76,223,1534849467322,2018-08-21 21:04:27.322
Publishing:  AGL,SELL,505.80,698,1534849468323,2018-08-21 21:04:28.323
Publishing:  AGL,BUY ,692.76,974,1534849469323,2018-08-21 21:04:29.323
Publishing:  ANZ,SELL,66.56,294,1534849470324,2018-08-21 21:04:30.324
Publishing:  AMC,BUY ,163.20,785,1534849471330,2018-08-21 21:04:31.33
Publishing:  AMC,SELL,193.08,358,1534849472330,2018-08-21 21:04:32.33
Publishing:  AGL,BUY ,567.47,117,1534849473333,2018-08-21 21:04:33.333
Publishing:  AGL,SELL,80.87,486,1534849474337,2018-08-21 21:04:34.337
Publishing:  AMC,BUY ,711.10,512,1534849475340,2018-08-21 21:04:35.34
Publishing:  AGL,SELL,747.98,319,1534849476342,2018-08-21 21:04:36.342
Publishing:  ANZ,BUY ,494.10,691,1534849477347,2018-08-21 21:04:37.347
Publishing:  AMC,SELL,613.42,794,1534849478351,2018-08-21 21:04:38.351
Publishing:  ANZ,BUY ,867.89,401,1534849479353,2018-08-21 21:04:39.353
Publishing:  AGL,SELL,276.72,500,1534849480356,2018-08-21 21:04:40.356
Publishing:  ANZ,BUY ,970.67,287,1534849481358,2018-08-21 21:04:41.358
Publishing:  AMC,SELL,273.96,88,1534849482359,2018-08-21 21:04:42.359
Publishing:  AGL,BUY ,924.21,20,1534849483364,2018-08-21 21:04:43.364
Publishing:  AMC,SELL,195.72,346,1534849484364,2018-08-21 21:04:44.364
Publishing:  ANZ,BUY ,900.36,648,1534849485370,2018-08-21 21:04:45.37
Publishing:  ANZ,SELL,444.07,768,1534849486372,2018-08-21 21:04:46.372
Publishing:  AMC,BUY ,973.51,422,1534849487376,2018-08-21 21:04:47.376
Publishing:  ANZ,SELL,78.71,449,1534849488379,2018-08-21 21:04:48.379
Publishing:  AMC,BUY ,963.21,187,1534849489380,2018-08-21 21:04:49.38
Publishing:  AGL,SELL,656.08,599,1534849490381,2018-08-21 21:04:50.381
Publishing:  AMC,BUY ,941.01,254,1534849491382,2018-08-21 21:04:51.382
Publishing:  ANZ,SELL,701.23,14,1534849492385,2018-08-21 21:04:52.385
Publishing:  AGL,BUY ,326.76,256,1534849493389,2018-08-21 21:04:53.389
Publishing:  AMC,SELL,468.10,212,1534849494393,2018-08-21 21:04:54.393
Publishing:  ANZ,BUY ,531.57,731,1534849495397,2018-08-21 21:04:55.397
Publishing:  AGL,SELL,942.51,153,1534849496400,2018-08-21 21:04:56.4
Publishing:  AGL,BUY ,918.19,373,1534849497406,2018-08-21 21:04:57.406
Publishing:  ANZ,SELL,620.40,14,1534849498409,2018-08-21 21:04:58.409
Publishing:  ANZ,BUY ,444.38,92,1534849499411,2018-08-21 21:04:59.411
Publishing:  AGL,SELL,455.10,823,1534849500412,2018-08-21 21:05:00.412
Publishing:  AMC,BUY ,730.79,224,1534849501417,2018-08-21 21:05:01.417
Publishing:  ANZ,SELL,508.23,131,1534849502420,2018-08-21 21:05:02.42
Publishing:  ANZ,BUY ,451.86,805,1534849503424,2018-08-21 21:05:03.424
Publishing:  AMC,SELL,262.23,456,1534849504428,2018-08-21 21:05:04.428
Publishing:  ANZ,BUY ,887.28,848,1534849505432,2018-08-21 21:05:05.432
Publishing:  AGL,SELL,256.30,193,1534849506435,2018-08-21 21:05:06.435
Publishing:  ANZ,BUY ,190.54,615,1534849507436,2018-08-21 21:05:07.436
Publishing:  AMC,SELL,693.11,642,1534849508441,2018-08-21 21:05:08.441
Publishing:  AMC,BUY ,432.73,76,1534849509446,2018-08-21 21:05:09.446
Publishing:  AGL,SELL,929.99,512,1534849510450,2018-08-21 21:05:10.45
Publishing:  AMC,BUY ,761.62,448,1534849511453,2018-08-21 21:05:11.453
Publishing:  AGL,SELL,316.42,179,1534849512458,2018-08-21 21:05:12.458
Publishing:  AGL,BUY ,79.59,129,1534849513463,2018-08-21 21:05:13.463
Publishing:  AMC,SELL,668.55,349,1534849514466,2018-08-21 21:05:14.466
Publishing:  ANZ,BUY ,488.77,326,1534849515469,2018-08-21 21:05:15.469
Publishing:  AGL,SELL,781.95,113,1534849516474,2018-08-21 21:05:16.474
Publishing:  ANZ,BUY ,377.69,95,1534849517478,2018-08-21 21:05:17.478
Publishing:  ANZ,SELL,775.32,535,1534849518481,2018-08-21 21:05:18.481
Publishing:  AMC,BUY ,430.92,455,1534849519482,2018-08-21 21:05:19.482
Publishing:  ANZ,SELL,730.75,244,1534849520483,2018-08-21 21:05:20.483
Publishing:  AMC,BUY ,31.75,108,1534849521488,2018-08-21 21:05:21.488
Publishing:  ANZ,SELL,50.29,900,1534849522489,2018-08-21 21:05:22.489
Publishing:  AMC,BUY ,497.62,131,1534849523493,2018-08-21 21:05:23.493
Publishing:  AMC,SELL,183.83,954,1534849524497,2018-08-21 21:05:24.497
Publishing:  AMC,BUY ,338.99,446,1534849525502,2018-08-21 21:05:25.502
Publishing:  ANZ,SELL,899.99,892,1534849526507,2018-08-21 21:05:26.507
Publishing:  AMC,BUY ,264.62,103,1534849527509,2018-08-21 21:05:27.509
Publishing:  AMC,SELL,69.56,961,1534849528513,2018-08-21 21:05:28.513
Publishing:  AGL,BUY ,969.63,708,1534849529518,2018-08-21 21:05:29.518
Publishing:  AMC,SELL,10.00,484,1534849530523,2018-08-21 21:05:30.523
Publishing:  AMC,BUY ,837.47,595,1534849531527,2018-08-21 21:05:31.527
Publishing:  AGL,SELL,800.05,88,1534849532529,2018-08-21 21:05:32.529
Publishing:  AMC,BUY ,562.93,941,1534849533531,2018-08-21 21:05:33.531
Publishing:  AGL,SELL,615.08,171,1534849534535,2018-08-21 21:05:34.535
Publishing:  ANZ,BUY ,360.57,900,1534849535539,2018-08-21 21:05:35.539
Publishing:  AGL,SELL,56.41,405,1534849536544,2018-08-21 21:05:36.544
Publishing:  AGL,BUY ,861.27,46,1534849537544,2018-08-21 21:05:37.544
Publishing:  AMC,SELL,652.32,567,1534849538549,2018-08-21 21:05:38.549
Publishing:  AMC,BUY ,19.53,25,1534849539552,2018-08-21 21:05:39.552
Publishing:  AGL,SELL,193.43,671,1534849540554,2018-08-21 21:05:40.554
Publishing:  AMC,BUY ,355.08,463,1534849541554,2018-08-21 21:05:41.554
Publishing:  ANZ,SELL,332.17,632,1534849542558,2018-08-21 21:05:42.558
Publishing:  ANZ,BUY ,634.36,401,1534849543562,2018-08-21 21:05:43.562
Publishing:  ANZ,SELL,923.41,956,1534849544566,2018-08-21 21:05:44.566
Publishing:  AMC,BUY ,661.31,806,1534849545571,2018-08-21 21:05:45.571
Publishing:  ANZ,SELL,912.80,35,1534849546576,2018-08-21 21:05:46.576
Publishing:  AGL,BUY ,191.23,690,1534849547578,2018-08-21 21:05:47.578
Publishing:  AGL,SELL,189.65,955,1534849548580,2018-08-21 21:05:48.58
Publishing:  AGL,BUY ,107.84,97,1534849549585,2018-08-21 21:05:49.585
Publishing:  AMC,SELL,712.64,936,1534849550588,2018-08-21 21:05:50.588
Publishing:  ANZ,BUY ,910.40,419,1534849551589,2018-08-21 21:05:51.589
Publishing:  AGL,SELL,389.56,234,1534849552592,2018-08-21 21:05:52.592
Publishing:  AGL,BUY ,246.85,343,1534849553596,2018-08-21 21:05:53.596
Publishing:  ANZ,SELL,646.57,267,1534849554601,2018-08-21 21:05:54.601
Publishing:  AMC,BUY ,698.01,186,1534849555605,2018-08-21 21:05:55.605
Publishing:  AGL,SELL,357.53,392,1534849556610,2018-08-21 21:05:56.61
Publishing:  ANZ,BUY ,269.47,670,1534849557613,2018-08-21 21:05:57.613
Publishing:  AGL,SELL,820.69,797,1534849558617,2018-08-21 21:05:58.617
Publishing:  AMC,BUY ,79.40,278,1534849559621,2018-08-21 21:05:59.621
Publishing:  AMC,SELL,767.94,539,1534849560623,2018-08-21 21:06:00.623
Publishing:  ANZ,BUY ,544.63,950,1534849561627,2018-08-21 21:06:01.627
Publishing:  AGL,SELL,970.88,244,1534849562631,2018-08-21 21:06:02.631
Publishing:  ANZ,BUY ,961.53,157,1534849563635,2018-08-21 21:06:03.635
Publishing:  AMC,SELL,868.15,338,1534849564639,2018-08-21 21:06:04.639
Publishing:  AGL,BUY ,754.54,187,1534849565645,2018-08-21 21:06:05.645
Publishing:  AGL,SELL,780.41,173,1534849566650,2018-08-21 21:06:06.65
Publishing:  ANZ,BUY ,822.29,293,1534849567651,2018-08-21 21:06:07.651
Publishing:  AMC,SELL,701.86,452,1534849568655,2018-08-21 21:06:08.655
Publishing:  AMC,BUY ,349.69,142,1534849569659,2018-08-21 21:06:09.659
Publishing:  AMC,SELL,361.57,736,1534849570662,2018-08-21 21:06:10.662
Publishing:  AGL,BUY ,174.25,518,1534849571667,2018-08-21 21:06:11.667
Publishing:  ANZ,SELL,232.95,126,1534849572672,2018-08-21 21:06:12.672
Publishing:  AGL,BUY ,295.76,436,1534849573677,2018-08-21 21:06:13.677
Publishing:  AMC,SELL,436.67,203,1534849574680,2018-08-21 21:06:14.68
Publishing:  AMC,BUY ,400.55,541,1534849575681,2018-08-21 21:06:15.681
Publishing:  ANZ,SELL,29.83,471,1534849576683,2018-08-21 21:06:16.683
Publishing:  AGL,BUY ,335.40,164,1534849577687,2018-08-21 21:06:17.687
Publishing:  AMC,SELL,3.44,285,1534849578688,2018-08-21 21:06:18.688
Publishing:  AGL,BUY ,310.53,809,1534849579693,2018-08-21 21:06:19.693
Publishing:  AGL,SELL,420.69,847,1534849580696,2018-08-21 21:06:20.696
Publishing:  ANZ,BUY ,237.22,77,1534849581701,2018-08-21 21:06:21.701
Publishing:  AGL,SELL,519.99,683,1534849582705,2018-08-21 21:06:22.705
Publishing:  AMC,BUY ,12.91,426,1534849583707,2018-08-21 21:06:23.707
Publishing:  ANZ,SELL,279.53,818,1534849584709,2018-08-21 21:06:24.709
Publishing:  AMC,BUY ,754.93,700,1534849585714,2018-08-21 21:06:25.714
Publishing:  ANZ,SELL,894.56,557,1534849586718,2018-08-21 21:06:26.718
Publishing:  ANZ,BUY ,953.96,740,1534849587721,2018-08-21 21:06:27.721
Publishing:  ANZ,SELL,853.36,617,1534849588725,2018-08-21 21:06:28.725
Publishing:  ANZ,BUY ,269.05,721,1534849589727,2018-08-21 21:06:29.727
Publishing:  AMC,SELL,815.19,706,1534849590731,2018-08-21 21:06:30.731
Publishing:  AGL,BUY ,218.48,367,1534849591734,2018-08-21 21:06:31.734
Publishing:  AMC,SELL,290.61,32,1534849592738,2018-08-21 21:06:32.738
Publishing:  ANZ,BUY ,334.05,730,1534849593743,2018-08-21 21:06:33.743
Publishing:  AGL,SELL,204.39,790,1534849594744,2018-08-21 21:06:34.744
Publishing:  ANZ,BUY ,441.22,873,1534849595749,2018-08-21 21:06:35.749
Publishing:  ANZ,SELL,780.91,32,1534849596749,2018-08-21 21:06:36.749
Publishing:  AMC,BUY ,603.44,29,1534849597753,2018-08-21 21:06:37.753
Publishing:  AGL,SELL,834.10,826,1534849598757,2018-08-21 21:06:38.757
